1206;0;323;07/05/2020
1206;1;26;09/05/2020
1206;0;496;11/05/2020
1206;0;500;14/05/2020
1206;0;166;14/05/2020
1206;2;0;18/05/2020
1206;2;0;21/05/2020
1206;2;0;22/05/2020
1206;1;671;23/05/2020
1206;2;0;24/05/2020
1206;1;899;24/05/2020
1206;1;292;25/05/2020
1206;1;1;30/05/2020
1206;1;4;04/06/2020
1206;1;0;04/06/2020
1206;2;0;07/06/2020
1206;2;0;12/06/2020
1206;0;0;14/06/2020
1206;0;0;19/06/2020
1206;1;0;22/06/2020
1206;0;0;26/06/2020
1206;0;0;29/06/2020
1206;1;0;29/06/2020
1206;2;0;02/07/2020
1206;2;0;05/07/2020
1206;2;0;09/07/2020
1206;0;0;12/07/2020
1206;1;0;16/07/2020
1039;0;3902;03/05/2020
1039;1;5314;05/05/2020
1039;2;0;06/05/2020
1039;0;1577;08/05/2020
1039;1;1616;10/05/2020
1050;0;859;01/05/2020
1050;2;0;03/05/2020
1050;0;1944;04/05/2020
1050;0;188;06/05/2020
1050;1;373;09/05/2020
1051;2;0;03/05/2020
1051;2;0;04/05/2020
1051;1;822;06/05/2020
1051;0;1581;07/05/2020
1051;0;1838;11/05/2020
1051;1;4424;14/05/2020
1127;2;0;05/05/2020
1127;1;2370;09/05/2020
1127;2;0;12/05/2020
1127;1;453;16/05/2020
1127;0;83;18/05/2020
1127;1;92;23/05/2020
1127;2;0;27/05/2020
1127;0;102;29/05/2020
1127;1;168;30/05/2020
1127;2;0;31/05/2020
1127;1;29;05/06/2020
1127;1;26;05/06/2020
1127;2;0;09/06/2020
1127;0;3;09/06/2020
1127;2;0;12/06/2020
1127;0;5;15/06/2020
1214;0;1828;03/05/2020
1214;0;2912;07/05/2020
1214;2;0;09/05/2020
1214;0;646;12/05/2020
1214;2;0;14/05/2020
1214;2;0;14/05/2020
1214;1;7963;15/05/2020
1214;1;136;16/05/2020
1214;1;1144;20/05/2020
1214;0;560;24/05/2020
1214;0;216;27/05/2020
1214;0;1223;01/06/2020
1214;0;1028;02/06/2020
1214;2;0;07/06/2020
1214;1;193;10/06/2020
1214;1;1726;14/06/2020
1214;1;102;16/06/2020
1214;0;1580;20/06/2020
1214;1;1344;21/06/2020
1214;1;791;25/06/2020
1052;1;223;03/05/2020
1052;0;436;08/05/2020
1052;2;0;11/05/2020
1052;2;0;14/05/2020
1052;2;0;16/05/2020
1052;0;18;18/05/2020
1052;0;146;23/05/2020
1052;2;0;26/05/2020
1052;0;220;31/05/2020
1052;2;0;02/06/2020
1052;1;1270;05/06/2020
1052;0;25;08/06/2020
1052;2;0;12/06/2020
1052;1;51;14/06/2020
1052;2;0;16/06/2020
1052;1;5;21/06/2020
1052;2;0;22/06/2020
1052;0;4;26/06/2020
1052;2;0;28/06/2020
1052;2;0;01/07/2020
1052;0;0;06/07/2020
1052;0;3;10/07/2020
1052;0;14;11/07/2020
1052;2;0;12/07/2020
1052;2;0;14/07/2020
1052;1;29;17/07/2020
1052;0;3;21/07/2020
1058;2;0;01/05/2020
1058;1;2317;06/05/2020
1058;0;1102;07/05/2020
1058;2;0;07/05/2020
1058;1;1707;10/05/2020
1058;2;0;13/05/2020
1058;0;393;16/05/2020
1058;0;835;17/05/2020
1058;1;1459;18/05/2020
1058;1;302;23/05/2020
1058;2;0;27/05/2020
1058;0;17;30/05/2020
1058;2;0;31/05/2020
1058;0;55;02/06/2020
1058;1;76;04/06/2020
1058;1;72;07/06/2020
1058;2;0;09/06/2020
1058;2;0;11/06/2020
1058;0;0;13/06/2020
1058;2;0;17/06/2020
1058;2;0;18/06/2020
1058;0;0;19/06/2020
1058;0;0;21/06/2020
1058;2;0;23/06/2020
1058;0;0;24/06/2020
1058;1;0;25/06/2020
1058;2;0;29/06/2020
1099;1;1449;02/05/2020
1099;2;0;05/05/2020
1099;0;137;06/05/2020
1099;2;0;08/05/2020
1099;1;348;09/05/2020
1099;1;1;10/05/2020
1099;0;2;11/05/2020
1099;2;0;11/05/2020
1099;1;2;12/05/2020
1099;2;0;12/05/2020
1099;0;1;13/05/2020
1099;0;3;14/05/2020
1099;2;0;15/05/2020
1099;2;0;19/05/2020
1099;2;0;24/05/2020
1099;2;0;24/05/2020
1099;0;1;29/05/2020
1133;1;213;02/05/2020
1133;2;0;04/05/2020
1133;1;846;06/05/2020
1133;1;325;06/05/2020
1133;2;0;08/05/2020
1133;1;1;13/05/2020
1133;1;39;18/05/2020
1133;1;77;19/05/2020
1133;0;71;20/05/2020
1133;2;0;20/05/2020
1133;1;147;21/05/2020
1133;1;27;26/05/2020
1133;2;0;27/05/2020
1133;2;0;29/05/2020
1133;1;1;31/05/2020
1133;2;0;05/06/2020
1133;1;0;05/06/2020
1133;0;0;09/06/2020
1133;2;0;12/06/2020
1133;0;0;14/06/2020
1133;0;0;16/06/2020
1133;0;0;20/06/2020
1141;0;47;03/05/2020
1141;2;0;06/05/2020
1141;1;459;09/05/2020
1141;0;436;09/05/2020
1141;1;283;09/05/2020
1141;1;322;10/05/2020
1141;0;608;12/05/2020
1141;2;0;13/05/2020
1141;1;597;17/05/2020
1141;1;143;18/05/2020
1141;0;456;20/05/2020
1141;2;0;25/05/2020
1141;2;0;26/05/2020
1141;1;176;28/05/2020
1141;0;637;29/05/2020
1141;0;468;30/05/2020
1141;2;0;30/05/2020
1141;0;1292;03/06/2020
1141;1;1839;03/06/2020
1141;0;164;05/06/2020
1141;2;0;05/06/2020
1141;1;1436;08/06/2020
1141;1;27;09/06/2020
1141;0;6;10/06/2020
1141;2;0;14/06/2020
1141;2;0;15/06/2020
1141;0;12;16/06/2020
1141;2;0;16/06/2020
1141;0;0;17/06/2020
1177;0;509;05/05/2020
1177;2;0;10/05/2020
1177;2;0;11/05/2020
1177;2;0;14/05/2020
1177;1;971;14/05/2020
1177;2;0;18/05/2020
1177;0;446;22/05/2020
1177;1;112;27/05/2020
1177;0;447;28/05/2020
1177;0;589;28/05/2020
1177;1;1752;30/05/2020
1177;2;0;02/06/2020
1177;1;39;03/06/2020
1177;2;0;07/06/2020
1177;2;0;08/06/2020
1177;1;24;10/06/2020
1177;2;0;12/06/2020
1177;0;1;13/06/2020
1177;2;0;15/06/2020
1177;2;0;17/06/2020
1177;2;0;20/06/2020
1177;0;1;25/06/2020
1177;0;3;26/06/2020
1033;1;37;03/05/2020
1033;1;167;04/05/2020
1033;2;0;07/05/2020
1033;1;1;11/05/2020
1033;0;1;15/05/2020
1033;0;0;15/05/2020
1033;2;0;16/05/2020
1033;1;2;21/05/2020
1033;0;0;21/05/2020
1033;1;0;23/05/2020
1033;0;0;24/05/2020
1033;0;0;24/05/2020
1033;2;0;26/05/2020
1033;1;0;30/05/2020
1033;1;0;03/06/2020
1072;1;2421;02/05/2020
1072;1;47;03/05/2020
1072;2;0;05/05/2020
1085;0;109;02/05/2020
1085;1;70;04/05/2020
1085;1;67;05/05/2020
1105;1;3582;02/05/2020
1105;2;0;02/05/2020
1105;2;0;03/05/2020
1105;0;5;08/05/2020
1105;0;0;13/05/2020
1105;0;81;16/05/2020
1105;2;0;16/05/2020
1105;0;358;18/05/2020
1105;2;0;22/05/2020
1105;2;0;24/05/2020
1105;0;65;28/05/2020
1105;0;554;31/05/2020
1105;1;703;05/06/2020
1105;1;224;08/06/2020
1105;0;67;08/06/2020
1105;0;136;10/06/2020
1105;1;87;10/06/2020
1112;1;344;03/05/2020
1112;1;3450;03/05/2020
1112;2;0;03/05/2020
1112;0;0;07/05/2020
1112;2;0;08/05/2020
1112;0;11;11/05/2020
1112;1;36;14/05/2020
1112;0;10;16/05/2020
1112;2;0;17/05/2020
1112;1;21;20/05/2020
1112;0;0;22/05/2020
1112;1;0;26/05/2020
1112;2;0;28/05/2020
1112;1;0;01/06/2020
1112;1;0;04/06/2020
1112;0;0;05/06/2020
1112;0;0;05/06/2020
1112;0;0;06/06/2020
1112;0;0;07/06/2020
1112;2;0;08/06/2020
1112;2;0;10/06/2020
1112;1;0;13/06/2020
1112;0;0;15/06/2020
1112;1;0;15/06/2020
1112;0;0;16/06/2020
1112;2;0;19/06/2020
1112;2;0;22/06/2020
1112;0;0;26/06/2020
1112;1;0;28/06/2020
1123;0;268;03/05/2020
1123;2;0;04/05/2020
1123;2;0;07/05/2020
1123;2;0;11/05/2020
1123;2;0;15/05/2020
1123;1;63;20/05/2020
1144;2;0;03/05/2020
1144;1;851;03/05/2020
1144;2;0;07/05/2020
1144;2;0;07/05/2020
1144;0;168;08/05/2020
1164;0;199;02/05/2020
1164;0;2328;07/05/2020
1164;2;0;12/05/2020
1164;1;244;15/05/2020
1164;2;0;19/05/2020
1164;1;2908;23/05/2020
1164;1;183;25/05/2020
1164;1;1792;29/05/2020
1164;2;0;30/05/2020
1164;0;31;03/06/2020
1164;2;0;07/06/2020
1164;0;285;10/06/2020
1164;2;0;12/06/2020
1164;2;0;13/06/2020
1164;2;0;13/06/2020
1164;0;553;15/06/2020
1216;2;0;03/05/2020
1216;2;0;08/05/2020
1216;1;191;10/05/2020
1004;0;714;04/05/2020
1004;0;143;06/05/2020
1004;1;1303;10/05/2020
1004;1;111;15/05/2020
1004;2;0;18/05/2020
1004;2;0;22/05/2020
1004;2;0;26/05/2020
1004;2;0;27/05/2020
1004;0;87;29/05/2020
1004;2;0;30/05/2020
1004;0;114;31/05/2020
1005;0;181;03/05/2020
1005;0;906;06/05/2020
1005;1;1237;06/05/2020
1005;2;0;11/05/2020
1005;2;0;12/05/2020
1005;0;793;14/05/2020
1005;1;1528;18/05/2020
1005;0;71;20/05/2020
1005;2;0;20/05/2020
1005;2;0;23/05/2020
1005;1;485;27/05/2020
1005;1;0;29/05/2020
1009;0;1313;01/05/2020
1009;0;538;05/05/2020
1009;2;0;07/05/2020
1009;1;2578;10/05/2020
1009;1;1440;13/05/2020
1009;2;0;17/05/2020
1009;2;0;17/05/2020
1009;0;1347;20/05/2020
1009;2;0;22/05/2020
1009;1;2434;23/05/2020
1009;0;0;26/05/2020
1009;2;0;27/05/2020
1015;1;801;03/05/2020
1015;0;457;06/05/2020
1015;0;530;07/05/2020
1015;1;192;10/05/2020
1015;0;640;14/05/2020
1015;0;866;15/05/2020
1015;0;1464;18/05/2020
1015;1;2554;20/05/2020
1015;1;1100;21/05/2020
1015;1;278;25/05/2020
1015;2;0;28/05/2020
1015;1;283;28/05/2020
1015;1;34;29/05/2020
1125;1;4;03/05/2020
1125;0;57;07/05/2020
1125;1;134;09/05/2020
1125;2;0;12/05/2020
1125;1;70;16/05/2020
1125;2;0;17/05/2020
1125;2;0;18/05/2020
1125;2;0;21/05/2020
1125;1;5;21/05/2020
1125;2;0;25/05/2020
1125;1;27;30/05/2020
1125;1;7;01/06/2020
1125;0;0;01/06/2020
1125;2;0;05/06/2020
1125;2;0;07/06/2020
1125;0;1;12/06/2020
1125;1;2;12/06/2020
1125;1;0;17/06/2020
1210;2;0;01/05/2020
1210;1;675;04/05/2020
1210;2;0;08/05/2020
1210;1;1860;11/05/2020
1210;2;0;12/05/2020
1210;2;0;13/05/2020
1210;0;314;16/05/2020
1210;2;0;16/05/2020
1210;0;931;17/05/2020
1219;2;0;02/05/2020
1219;2;0;03/05/2020
1219;0;1896;03/05/2020
1219;2;0;04/05/2020
1219;0;4289;08/05/2020
1219;0;7928;12/05/2020
1219;1;2701;13/05/2020
1219;0;7644;14/05/2020
1219;2;0;18/05/2020
1219;2;0;23/05/2020
1219;0;13697;25/05/2020
1219;0;6964;26/05/2020
1219;0;30293;29/05/2020
1030;2;0;05/05/2020
1030;1;755;09/05/2020
1030;2;0;09/05/2020
1030;1;508;11/05/2020
1030;2;0;13/05/2020
1030;1;240;18/05/2020
1030;0;556;20/05/2020
1030;0;612;20/05/2020
1030;1;809;24/05/2020
1030;0;1513;28/05/2020
1030;0;540;29/05/2020
1030;2;0;31/05/2020
1030;0;4210;31/05/2020
1030;2;0;31/05/2020
1030;2;0;04/06/2020
1030;2;0;06/06/2020
1030;2;0;07/06/2020
1030;0;5830;08/06/2020
1030;0;9130;10/06/2020
1030;2;0;15/06/2020
1030;0;21097;15/06/2020
1030;0;14625;16/06/2020
1030;0;1343;19/06/2020
1036;1;600;05/05/2020
1036;0;1614;07/05/2020
1140;0;1065;04/05/2020
1140;1;1764;05/05/2020
1140;0;2374;09/05/2020
1140;1;570;12/05/2020
1140;2;0;15/05/2020
1140;0;475;19/05/2020
1140;2;0;22/05/2020
1140;1;4619;25/05/2020
1140;2;0;30/05/2020
1189;2;0;04/05/2020
1189;2;0;05/05/2020
1189;0;1399;06/05/2020
1189;1;3526;10/05/2020
1189;2;0;12/05/2020
1189;1;16;14/05/2020
1189;2;0;18/05/2020
1190;2;0;03/05/2020
1190;1;2190;06/05/2020
1190;1;7;11/05/2020
1196;0;2276;04/05/2020
1196;1;4214;06/05/2020
1196;1;278;08/05/2020
1196;0;373;12/05/2020
1196;2;0;12/05/2020
1196;2;0;13/05/2020
1196;2;0;17/05/2020
1196;1;317;22/05/2020
1196;1;139;23/05/2020
1196;1;209;26/05/2020
1196;0;16;28/05/2020
1196;0;87;29/05/2020
1196;2;0;01/06/2020
1196;2;0;04/06/2020
1196;2;0;05/06/2020
1196;0;86;07/06/2020
1196;0;243;09/06/2020
1200;0;2126;04/05/2020
1200;1;2516;08/05/2020
1200;0;1647;08/05/2020
1200;0;3508;13/05/2020
1200;2;0;14/05/2020
1200;1;3740;14/05/2020
1200;2;0;16/05/2020
1200;0;2079;18/05/2020
1200;2;0;22/05/2020
1028;2;0;02/05/2020
1028;2;0;06/05/2020
1028;2;0;09/05/2020
1028;0;455;10/05/2020
1028;1;195;13/05/2020
1028;2;0;17/05/2020
1028;2;0;22/05/2020
1028;2;0;23/05/2020
1028;2;0;27/05/2020
1078;0;908;03/05/2020
1078;2;0;08/05/2020
1078;1;1349;12/05/2020
1078;2;0;13/05/2020
1078;2;0;18/05/2020
1078;1;1113;21/05/2020
1078;2;0;24/05/2020
1078;2;0;25/05/2020
1173;0;1257;01/05/2020
1173;2;0;06/05/2020
1173;0;4754;09/05/2020
1173;2;0;12/05/2020
1173;2;0;15/05/2020
1173;1;2483;20/05/2020
1173;2;0;23/05/2020
1173;1;5050;27/05/2020
1173;1;2124;28/05/2020
1173;0;226;31/05/2020
1173;1;373;03/06/2020
1173;0;214;06/06/2020
1173;1;230;09/06/2020
1173;2;0;10/06/2020
1173;0;143;14/06/2020
1173;2;0;17/06/2020
1173;0;299;18/06/2020
1173;2;0;18/06/2020
1173;0;528;22/06/2020
1173;1;254;23/06/2020
1173;2;0;25/06/2020
1173;2;0;28/06/2020
1173;0;636;30/06/2020
1173;0;1575;04/07/2020
1208;2;0;02/05/2020
1208;0;300;03/05/2020
1208;2;0;05/05/2020
1208;2;0;08/05/2020
1208;1;3028;10/05/2020
1208;2;0;15/05/2020
1208;0;361;16/05/2020
1208;0;947;21/05/2020
1208;1;692;26/05/2020
1208;2;0;27/05/2020
1208;0;1509;30/05/2020
1208;1;76;02/06/2020
1100;1;2023;01/05/2020
1100;1;114;03/05/2020
1100;0;785;05/05/2020
1100;2;0;09/05/2020
1100;2;0;09/05/2020
1100;2;0;09/05/2020
1100;2;0;10/05/2020
1100;2;0;12/05/2020
1100;0;505;12/05/2020
1100;2;0;13/05/2020
1100;0;1834;17/05/2020
1100;0;2243;19/05/2020
1100;2;0;20/05/2020
1100;2;0;22/05/2020
1100;0;3621;26/05/2020
1100;0;2433;27/05/2020
1100;0;12577;01/06/2020
1100;1;5501;04/06/2020
1100;1;15564;08/06/2020
1100;2;0;12/06/2020
1100;0;885;15/06/2020
1100;0;2828;17/06/2020
1100;2;0;21/06/2020
1100;1;6635;23/06/2020
1100;2;0;25/06/2020
1100;2;0;27/06/2020
1100;1;141;02/07/2020
1129;1;6;01/05/2020
1129;2;0;02/05/2020
1129;1;329;05/05/2020
1129;0;80;07/05/2020
1129;1;78;12/05/2020
1129;2;0;14/05/2020
1129;0;70;16/05/2020
1129;1;32;18/05/2020
1129;1;17;19/05/2020
1129;2;0;22/05/2020
1129;1;28;26/05/2020
1129;0;73;29/05/2020
1129;0;137;02/06/2020
1129;2;0;02/06/2020
1129;2;0;07/06/2020
1129;1;228;12/06/2020
1129;2;0;14/06/2020
1129;2;0;16/06/2020
1129;1;7;20/06/2020
1129;2;0;22/06/2020
1129;2;0;25/06/2020
1129;0;58;27/06/2020
1129;1;24;01/07/2020
1129;0;88;03/07/2020
1129;1;93;04/07/2020
1129;1;80;06/07/2020
1129;1;4;08/07/2020
1129;0;40;09/07/2020
1129;0;44;10/07/2020
1176;2;0;04/05/2020
1176;1;4;07/05/2020
1176;2;0;09/05/2020
1176;2;0;11/05/2020
1176;2;0;12/05/2020
1176;1;2;17/05/2020
1176;1;4;19/05/2020
1176;0;1;21/05/2020
1176;0;1;26/05/2020
1176;1;4;27/05/2020
1176;2;0;29/05/2020
1176;0;0;30/05/2020
1056;0;247;05/05/2020
1056;1;253;06/05/2020
1056;2;0;10/05/2020
1056;0;223;10/05/2020
1056;0;19;11/05/2020
1056;0;308;12/05/2020
1056;2;0;13/05/2020
1056;0;56;16/05/2020
1056;0;804;16/05/2020
1056;2;0;18/05/2020
1056;2;0;23/05/2020
1056;2;0;28/05/2020
1056;1;1536;31/05/2020
1056;0;75;02/06/2020
1056;1;10;02/06/2020
1056;1;99;04/06/2020
1056;2;0;07/06/2020
1056;0;58;08/06/2020
1056;1;127;12/06/2020
1056;1;9;15/06/2020
1062;0;116;03/05/2020
1062;1;1480;04/05/2020
1101;2;0;03/05/2020
1101;2;0;07/05/2020
1101;1;779;11/05/2020
1101;0;18;14/05/2020
1101;1;34;14/05/2020
1101;0;11;17/05/2020
1101;1;18;20/05/2020
1101;0;0;21/05/2020
1154;0;4714;04/05/2020
1154;0;8356;06/05/2020
1154;0;8462;08/05/2020
1154;1;12908;10/05/2020
1154;2;0;15/05/2020
1154;2;0;15/05/2020
1154;2;0;15/05/2020
1154;0;4968;20/05/2020
1154;2;0;24/05/2020
1154;0;8075;27/05/2020
1154;2;0;30/05/2020
1154;0;4426;02/06/2020
1205;2;0;03/05/2020
1205;0;100;03/05/2020
1205;0;1976;07/05/2020
1205;2;0;09/05/2020
1205;2;0;10/05/2020
1205;0;1855;12/05/2020
1205;0;4196;15/05/2020
1205;0;916;19/05/2020
1205;2;0;22/05/2020
1205;1;4046;27/05/2020
1205;1;4378;28/05/2020
1205;2;0;28/05/2020
1205;1;1714;28/05/2020
1205;0;83;30/05/2020
1205;0;2038;03/06/2020
1205;2;0;06/06/2020
1205;1;4064;06/06/2020
1205;2;0;07/06/2020
1205;0;80;12/06/2020
1205;2;0;17/06/2020
1205;1;182;18/06/2020
1205;2;0;20/06/2020
1205;0;57;22/06/2020
1205;0;91;27/06/2020
1205;1;205;30/06/2020
1110;2;0;04/05/2020
1110;0;1310;05/05/2020
1110;2;0;09/05/2020
1110;1;1562;10/05/2020
1110;2;0;10/05/2020
1110;1;236;10/05/2020
1110;1;591;10/05/2020
1110;1;972;13/05/2020
1110;1;291;13/05/2020
1110;1;40;14/05/2020
1110;1;25;17/05/2020
1113;1;2579;01/05/2020
1113;0;379;03/05/2020
1113;2;0;06/05/2020
1113;1;5;07/05/2020
1113;0;283;08/05/2020
1113;0;1151;10/05/2020
1113;1;683;11/05/2020
1113;1;942;12/05/2020
1113;1;908;12/05/2020
1113;1;10;16/05/2020
1113;0;11;18/05/2020
1113;0;38;20/05/2020
1113;1;87;22/05/2020
1113;0;3;23/05/2020
1113;2;0;26/05/2020
1113;1;4;30/05/2020
1113;1;0;01/06/2020
1113;0;5;03/06/2020
1113;1;1;04/06/2020
1113;2;0;07/06/2020
1113;1;3;10/06/2020
1113;0;5;14/06/2020
1113;2;0;17/06/2020
1113;2;0;21/06/2020
1136;0;3194;01/05/2020
1136;1;3610;05/05/2020
1136;0;1924;06/05/2020
1136;0;893;07/05/2020
1136;2;0;08/05/2020
1136;1;3481;08/05/2020
1136;2;0;13/05/2020
1136;2;0;15/05/2020
1136;2;0;19/05/2020
1136;1;882;20/05/2020
1136;2;0;23/05/2020
1136;1;1100;26/05/2020
1136;1;612;30/05/2020
1136;0;108;30/05/2020
1136;0;102;02/06/2020
1136;2;0;03/06/2020
1136;1;419;03/06/2020
1136;1;195;05/06/2020
1136;2;0;08/06/2020
1136;2;0;09/06/2020
1136;2;0;10/06/2020
1136;2;0;13/06/2020
1136;2;0;13/06/2020
1136;1;6;18/06/2020
1136;0;31;19/06/2020
1212;1;89;05/05/2020
1212;2;0;08/05/2020
1212;2;0;09/05/2020
1212;0;3054;09/05/2020
1212;1;892;14/05/2020
1212;2;0;17/05/2020
1212;0;3601;21/05/2020
1212;1;7796;26/05/2020
1212;0;1260;27/05/2020
1212;0;1951;27/05/2020
1212;1;500;29/05/2020
1212;2;0;31/05/2020
1212;2;0;03/06/2020
1212;1;3959;06/06/2020
1212;1;565;06/06/2020
1212;2;0;11/06/2020
1212;1;335;12/06/2020
1212;1;263;15/06/2020
1212;0;50;17/06/2020
1212;0;215;17/06/2020
1212;1;390;18/06/2020
1212;0;35;20/06/2020
1212;2;0;22/06/2020
1212;1;82;26/06/2020
1212;0;7;30/06/2020
1212;0;11;02/07/2020
1212;2;0;05/07/2020
1212;0;15;06/07/2020
1212;2;0;08/07/2020
1022;2;0;02/05/2020
1022;2;0;05/05/2020
1022;0;393;07/05/2020
1022;1;670;09/05/2020
1022;0;27;12/05/2020
1022;0;105;14/05/2020
1022;1;268;18/05/2020
1022;2;0;23/05/2020
1022;0;24;25/05/2020
1022;0;19;25/05/2020
1022;0;68;25/05/2020
1022;2;0;30/05/2020
1022;0;21;03/06/2020
1022;1;114;07/06/2020
1022;2;0;10/06/2020
1022;1;11;13/06/2020
1022;2;0;15/06/2020
1022;1;9;19/06/2020
1022;2;0;23/06/2020
1022;1;18;25/06/2020
1022;0;15;27/06/2020
1022;1;6;02/07/2020
1147;0;828;04/05/2020
1147;2;0;07/05/2020
1147;0;794;11/05/2020
1147;0;1805;13/05/2020
1147;2;0;18/05/2020
1147;1;5701;20/05/2020
1147;2;0;23/05/2020
1147;0;53;27/05/2020
1147;2;0;30/05/2020
1147;0;675;01/06/2020
1147;1;24;04/06/2020
1147;2;0;05/06/2020
1157;1;737;05/05/2020
1157;0;1515;10/05/2020
1157;2;0;15/05/2020
1157;1;4373;17/05/2020
1157;1;557;21/05/2020
1157;1;76;25/05/2020
1157;0;37;29/05/2020
1157;0;168;03/06/2020
1157;2;0;06/06/2020
1157;1;143;10/06/2020
1157;2;0;13/06/2020
1157;1;87;15/06/2020
1157;2;0;15/06/2020
1157;0;57;17/06/2020
1157;2;0;21/06/2020
1157;2;0;24/06/2020
1157;1;144;26/06/2020
1157;0;3;26/06/2020
1157;0;31;28/06/2020
1157;2;0;03/07/2020
1157;1;5;04/07/2020
1157;0;69;06/07/2020
1157;2;0;08/07/2020
1157;1;80;12/07/2020
1157;2;0;16/07/2020
1157;1;22;19/07/2020
1157;0;59;21/07/2020
1157;2;0;24/07/2020
1157;1;122;26/07/2020
1157;1;2;31/07/2020
1184;2;0;01/05/2020
1184;1;1368;02/05/2020
1184;2;0;03/05/2020
1184;0;307;05/05/2020
1184;0;664;08/05/2020
1184;0;355;09/05/2020
1184;2;0;12/05/2020
1184;2;0;16/05/2020
1184;1;195;18/05/2020
1184;1;3155;19/05/2020
